station_id,station_name,district,address,lat,lng,tot_quantity,sbi_quantity,bemp,act,data_time,yb2_quantity,eyb_quantity
500205019,YouBike2.0_龍埔三樹路98巷口,三峽區,三樹路98巷175號(旁),24.93989,121.38393,42,12,30,1,2026-04-28 14:14:04,12,0
500205020,YouBike2.0_三峽區礁溪行政中心,三峽區,光明路96-100號對面,24.92843,121.37592,20,5,15,1,2026-04-28 14:28:03,4,1
500205021,YouBike2.0_新北市客家文化園區,三峽區,隆恩街239號(前人行道),24.94207,121.36034,20,10,10,1,2026-04-28 14:23:02,9,1
500205022,YouBike2.0_龍恩公園,三峽區,國際一街90號南側,24.94135,121.37052,26,1,25,1,2026-04-28 14:09:03,1,0
500205023,YouBike2.0_龍埔公園,三峽區,國光街73號(對面),24.93841,121.3742,28,10,18,1,2026-04-28 14:25:02,9,1
500205024,YouBike2.0_大智中山路口,三峽區,大智路25號(前),24.93708,121.36059,20,6,14,1,2026-04-28 14:26:03,5,1
500205025,YouBike2.0_明德高中,三峽區,中正路二段399號(西北側),24.90742,121.36472,52,37,15,1,2026-04-28 14:26:03,27,10
500205026,YouBike2.0_學府大學路口,三峽區,學府路6號,24.94779,121.3718,18,10,8,1,2026-04-28 14:26:03,10,0
500205027,YouBike2.0_學府大德路口,三峽區,大德路493號北側,24.94864,121.37362,12,2,10,1,2026-04-28 14:24:04,2,0
500205028,YouBike2.0_大德學勤路口,三峽區,學勤路105號,24.94634,121.37506,15,6,9,1,2026-04-28 14:27:02,6,0
500205029,YouBike2.0_學勤大觀路口,三峽區,學勤路86號,24.94584,121.37430,15,1,14,1,2026-04-28 14:29:04,1,0
500205030,YouBike2.0_學成大德路口,三峽區,學成路278號,24.94334,121.37634,19,9,10,1,2026-04-28 14:10:04,7,2
500205031,YouBike2.0_三樹大德路口,三峽區,三樹路197號,24.94163,121.37871,15,3,12,1,2026-04-28 14:20:04,3,0
500205032,YouBike2.0_大義三樹路口,三峽區,大義路7號,24.94357,121.37899,14,2,12,1,2026-04-28 14:01:03,2,0
500205033,YouBike2.0_中園國小(民權街),三峽區,民權街209號,24.92853,121.36767,19,16,3,1,2026-04-28 13:59:03,14,2
500205034,YouBike2.0_三峽國小(中山路),三峽區,中山路16號,24.93474,121.36779,21,3,18,1,2026-04-28 13:49:04,3,0
500205035,YouBike2.0_臺北大學宿舍(學成路),三峽區,學成路3號,24.94092,121.36856,20,4,16,1,2026-04-28 14:25:02,4,0
500205036,YouBike2.0_國際二國學街口,三峽區,國際二街33號,24.94319,121.37233,15,14,0,1,2026-04-28 14:24:20,14,0
500205037,YouBike2.0_大學學成路口,三峽區,大學路113號,24.94298,121.37521,11,7,4,1,2026-04-28 14:28:03,7,0
500205038,YouBike2.0_國慶三樹路口,三峽區,國慶路2號,24.93826,121.37738,20,0,20,0,2026-02-27 10:01:03,0,0
500205039,YouBike2.0_三樹大學路口,三峽區,三樹路69號,24.93951,121.37816,24,16,8,1,2026-04-28 14:20:04,16,0
500205040,YouBike2.0_薇多綠雅社區(警衛亭),三峽區,二鬮路136巷49號北側,24.90883,121.35816,19,6,13,1,2026-04-28 13:07:02,3,3
500205041,YouBike2.0_薇多綠雅社區(活動中心),三峽區,二鬮路136巷73號北側,24.90955,121.35727,15,10,5,1,2026-04-28 08:33:03,10,0
500205042,YouBike2.0_溪東市民活動中心,三峽區,溪東路218巷3號前,24.93192,121.40753,20,10,8,1,2026-04-28 12:42:03,7,3
500205043,YouBike2.0_光明路69巷口,三峽區,光明路69巷37號,24.92918,121.37726,17,11,6,1,2026-04-28 14:08:02,9,2
500205044,YouBike2.0_大同路270巷口,三峽區,大同路268號對側,24.92526,121.36551,15,4,11,1,2026-04-28 14:06:03,4,0
500205045,YouBike2.0_龍埔自行車道(民生街1巷),三峽區,民生街1巷5-82號,24.93455,121.37824,20,5,15,1,2026-04-28 14:11:03,5,0
500205046,YouBike2.0_龍埔介壽路口,三峽區,介壽路二段25號東側,24.93513,121.39008,30,13,17,1,2026-04-28 12:33:02,13,0
500205047,YouBike2.0_國慶學成路口,三峽區,學成路216號(南側),24.94095,121.37397,10,2,8,1,2026-04-28 14:16:03,2,0
500205048,YouBike2.0_中園街福隆宮,三峽區,中園街124號(旁),24.92239,121.36717,15,4,11,1,2026-04-28 13:27:04,4,0
500205049,YouBike2.0_臺北大學蓮池,三峽區,臺北大學蓮池,24.94723,121.37117,34,11,23,1,2026-04-28 14:16:03,11,0
500205050,YouBike2.0_臺北大學商學院(尋鳶大道),三峽區,尋鳶大道/中央大道(西北側),24.94557,121.37249,11,4,6,1,2026-04-28 14:16:03,3,1
500205051,YouBike2.0_臺北大學商學院(法商大道),三峽區,法商大道/中央大道(東北側),24.94499,121.37146,26,15,11,1,2026-04-28 14:28:03,9,6
500205052,YouBike2.0_臺北大學行政大樓(法商大道),三峽區,法商大道/中央大道(西北側),24.94494,121.3712,23,17,5,1,2026-04-28 14:09:03,16,1
500205053,YouBike2.0_臺北大學法學院(鳶飛大道),三峽區,臺北大學法學院(鳶飛大道),24.94438,121.37333,29,18,11,1,2026-04-28 14:27:02,17,1
500205054,YouBike2.0_臺北大學公共事務大樓(法商大道),三峽區,臺北大學公共事務大樓(法商大道),24.94363,121.37212,44,26,17,1,2026-04-28 14:09:03,22,4
500205055,YouBike2.0_臺北大學公共事務大樓(公政大道),三峽區,臺北大學公共事務大樓(公政大道),24.94325,121.37121,23,23,0,1,2026-04-28 14:25:18,22,1
500205056,YouBike2.0_臺北大學行政大樓(公政大道),三峽區,公政大道/中央大道(東北側),24.94457,121.37037,34,23,11,1,2026-04-28 13:58:04,21,2
500205057,YouBike2.0_臺北大學社科院(公政大道),三峽區,公政大道/中央大道(西北側),24.94441,121.3701,40,20,17,1,2026-04-28 14:18:02,18,2
500205058,YouBike2.0_臺北大學社科院(圖資大道),三峽區,臺北大學社科院(圖資大道),24.94396,121.36912,37,33,4,0,2026-04-28 14:19:02,32,1
500205059,YouBike2.0_臺北大學田徑場(體風路),三峽區,臺北大學田徑場(體風路),24.9395,121.36433,52,5,47,1,2026-04-28 14:09:03,4,1
500205060,YouBike2.0_臺北大學隆恩哨(忘憂路),三峽區,臺北大學隆恩哨(忘憂路),24.94254,121.36547,15,12,3,1,2026-04-28 13:12:02,12,0
500205061,YouBike2.0_臺北大學懷德居木師基地,三峽區,臺北大學懷德居木師基地,24.94334,121.36743,21,10,11,1,2026-04-28 13:14:03,9,1
500205062,YouBike2.0_北大高中,三峽區,大義路277號(北側),24.9492,121.37505,23,4,19,1,2026-04-28 12:48:02,4,0
500205063,YouBike2.0_光明停車場,三峽區,光明路/愛國路(東側停車場內),24.93036,121.37410,15,7,8,1,2026-04-28 13:27:04,6,1
500205064,YouBike2.0_八安大橋(清水街),三峽區,中園街13號(清水街側),24.92701,121.36891,10,3,7,1,2026-04-28 12:59:04,3,0
500205065,YouBike2.0_三峽中山公園,三峽區,文化路/中山路口(西南側),24.93561,121.36584,15,4,10,1,2026-04-28 14:11:03,3,1
500205066,YouBike2.0_三鶯國民運動中心停車場,三峽區,文化路164號(對面),24.93614,121.36941,32,12,19,1,2026-04-28 14:20:04,11,1
500205067,YouBike2.0_國光街330巷口,三峽區,國光街322號(對側),24.93942,121.37212,16,4,12,1,2026-04-28 14:12:03,2,2
500205068,YouBike2.0_添福里(添福15號之33),三峽區,添福15號之33(對側),24.90475,121.37254,16,8,8,1,2026-04-28 14:24:04,1,7
500205069,YouBike2.0_民族街78巷口,三峽區,民族街37號東側,24.93021,121.36986,11,8,3,1,2026-04-28 13:24:02,8,0
500205070,YouBike2.0_三峽原住民族生活文化園區,三峽區,隆恩街158巷(捷運墩下停車場),24.94565,121.36672,31,14,17,1,2026-04-28 10:35:04,14,0
500206001,YouBike2.0_華南頂埔科技大樓,土城區,民權路1號,24.96046,121.41716,40,5,35,1,2026-04-28 14:27:02,3,2
500206002,YouBike2.0_新北高工(學士路),土城區,學士路41號(前),24.98216,121.45277,28,2,26,1,2026-04-28 14:20:04,1,1
500206003,YouBike2.0_清水社區公園,土城區,延吉街381巷與延吉街口,24.98382,121.46353,42,12,30,1,2026-04-28 14:24:04,10,2
500206004,YouBike2.0_土城仁愛社區公園,土城區,仁愛路12號旁,24.98071,121.46035,39,6,33,1,2026-04-28 14:22:03,6,0
500206005,YouBike2.0_清和里(青雲路),土城區,青雲路449號(對面),24.97513,121.45874,37,26,11,1,2026-04-28 14:28:03,26,0
500206006,YouBike2.0_斬龍山遺址文化公園,土城區,龍山一街與金城路二段路口,24.97666,121.44770,64,22,42,1,2026-04-28 14:24:04,22,0
500206007,YouBike2.0_中央路一段292巷口,土城區,中央路一段274號(對面),24.98279,121.44383,53,4,48,1,2026-04-28 14:29:19,4,0
500206008,YouBike2.0_中華城林路口,土城區,中華路二段165號前(天橋下),24.97525,121.43883,30,6,23,1,2026-04-28 14:29:04,6,0
500206009,YouBike2.0_頂埔市場,土城區,中州路28巷30號,24.95816,121.41504,29,3,26,1,2026-04-28 14:05:03,2,1
500206010,YouBike2.0_土城綜合體育場,土城區,裕民路195巷旁,24.984095,121.453797,56,1,55,1,2026-04-28 14:29:19,1,0
500206011,YouBike2.0_捷運海山站(1號出口),土城區,裕生路67巷14號前人行道(東側),24.98441,121.44855,80,12,40,1,2026-04-28 14:28:03,12,0
500206012,YouBike2.0_學成公園,土城區,學成路72號對面公園(西南側),24.98803,121.45151,42,4,37,1,2026-04-28 14:24:04,3,1
500206013,YouBike2.0_員和公園,土城區,中央路二段66號對面(東側),24.978918316048684,121.44275033207957,34,7,27,1,2026-04-28 14:24:04,5,2
500206014,YouBike2.0_捷運土城站(2號出口),土城區,捷運土城站公車站牌旁人行道,24.9728,121.44395,33,20,10,1,2026-04-28 14:22:03,18,2
500206015,YouBike2.0_金城忠義路口,土城區,金城路一段18號旁(西側),24.9691,121.44024,40,18,22,1,2026-04-28 14:27:02,14,4
500206016,YouBike2.0_捷運永寧站(2號出口),土城區,中央路三段112號對面人行道(南側),24.96613,121.43554,47,32,15,1,2026-04-28 14:28:03,30,2
500206017,YouBike2.0_亞洲員安路口,土城區,亞洲路9號旁人行道(東側),24.97256,121.43485,38,21,17,1,2026-04-28 14:15:03,15,6
500206018,YouBike2.0_金城立德路口,土城區,金城路三段41號前(南側),24.98689,121.46602,47,7,40,1,2026-04-28 14:27:02,7,0
500206019,YouBike2.0_金城立體停車場,土城區,金城路2段266號旁(西側陸橋旁),24.98367,121.45795,60,8,51,1,2026-04-28 14:25:02,7,1
500206020,YouBike2.0_土城國中,土城區,永寧路18號(對面),24.96243,121.43037,50,33,17,1,2026-04-28 14:19:02,30,3
500206021,YouBike2.0_沛陂社區公園,土城區,土城區三民路23巷8弄(公園裡面),24.963262311576905,121.41969877977414,28,21,7,1,2026-04-28 14:26:03,14,7
500206022,YouBike2.0_捷運頂埔站(福田路),土城區,中央路四段53號(前),24.95852,121.41780,66,7,41,1,2026-04-28 14:20:04,2,5
500206023,YouBike2.0_頂埔國小,土城區,中央路四段205號(頂埔國小校門口)(鄰近土城親子分館),24.95636,121.4144,40,6,34,1,2026-04-28 14:12:03,6,0
500206024,YouBike2.0_頂新祖田市民活動中心,土城區,中央路四段285號,24.95319,121.41211,43,15,28,1,2026-04-28 14:05:03,12,3
500206025,YouBike2.0_捷運海山站(3號出口)轉乘停車場,土城區,海山路/樂利街(西北側),24.98639,121.44911,80,16,32,1,2026-04-28 14:28:03,14,2
500206026,YouBike2.0_大安中央路口,土城區,大安路8號對面(西側),24.96576,121.43264,27,15,12,1,2026-04-28 14:29:04,12,3
500206027,YouBike2.0_中山1號科技總部,土城區,中山路1號,24.96044660965163,121.41212396244534,42,2,25,1,2026-04-28 14:28:03,2,0
500206028,YouBike2.0_長風社區,土城區,土城區中華路二段91~95號(人行道),24.97811,121.43937,30,2,28,1,2026-04-28 14:26:03,2,0
500206029,YouBike2.0_中央慶利街口(風華綠中央社區),土城區,中央路二段288號(前),24.97338,121.44052,22,7,15,1,2026-04-28 14:19:02,7,0
500206030,YouBike2.0_金城裕民路口(金城舞社區),土城區,金城路二段200號(旁),24.98156,121.45466,40,7,33,1,2026-04-28 14:11:03,7,0
500206031,YouBike2.0_青雲路451巷口(紐約艾美社區),土城區,青雲路449號(對面),24.97475,121.45873,41,4,37,1,2026-04-28 14:25:02,4,0
500206032,YouBike2.0_學士學府路口(大苑社區),土城區,學士路/學府路口(西北側建案基地),24.976958449938596,121.44580101471448,47,6,41,1,2026-04-28 14:26:03,6,0
500206033,YouBike2.0_新北高工,土城區,學府路一段241號前,24.98344,121.45054,57,37,20,1,2026-04-28 14:14:04,33,4
500206034,YouBike2.0_中華裕華街口,土城區,中華路一段/裕華街口(東北側),24.99003,121.4472,13,3,10,1,2026-04-28 13:59:03,3,0
500206035,YouBike2.0_金城裕民路口(中正國中),土城區,金城路二段218號對面(西北側),24.98288,121.45619,54,17,37,1,2026-04-28 14:27:02,16,1
500206036,YouBike2.0_中華中央路一段242巷口,土城區,中華路一段185號前(東側),24.98551,121.44348,38,10,28,1,2026-04-28 14:17:03,8,2
500206037,YouBike2.0_員林社區公園,土城區,員林街16號對面(北側),24.97784,121.44328,50,1,49,1,2026-04-28 14:18:02,1,0
500206038,YouBike2.0_延和社區公園,土城區,延和路180號旁(西側),24.99018,121.46882,40,2,38,1,2026-04-28 14:21:03,1,1
500206039,YouBike2.0_青山廣場,土城區,明德路一段240巷1-1號前(東側),24.97793,121.45987,42,0,42,1,2026-04-28 14:27:18,0,0
500206040,YouBike2.0_立德青雲路口,土城區,立德路2號對面(北側),24.9883,121.46102,40,1,39,1,2026-04-28 14:16:03,1,0
500206041,YouBike2.0_廣福派出所,土城區,學府路一段76號前(南側),24.98816,121.45655,43,7,36,1,2026-04-28 14:16:03,7,0
500206042,YouBike2.0_延吉街291巷口,土城區,延吉街291巷/延吉街253巷18弄口(西南側),24.98394,121.46716,10,3,7,1,2026-04-28 14:22:03,2,1
500206043,YouBike2.0_清水高中,土城區,明德路一段72號前(公車站清水高中站旁),24.982,121.46547,46,38,8,1,2026-04-28 13:55:03,36,2
500206044,YouBike2.0_裕民路口(清水路),土城區,清水路68號(西側),24.98157,121.45616,34,6,28,1,2026-04-28 14:23:02,6,0
500206045,YouBike2.0_青隆青福街口,土城區,青隆街/青福街口(東北側),24.97974,121.45665,20,6,14,1,2026-04-28 12:07:03,5,1
500206046,YouBike2.0_中華日新街口,土城區,中華路一段/日新街口(西北側),24.98756,121.44463,10,7,3,1,2026-04-28 14:28:03,6,1
500206047,YouBike2.0_清水高中(國際路),土城區,明德路一段139號西側,24.98034,121.46498,13,8,5,1,2026-04-28 14:13:02,6,2
500206048,YouBike2.0_延吉街111巷1弄,土城區,延吉街111巷10號北側,24.98623,121.47171,18,3,15,1,2026-04-28 14:20:04,2,1
500206049,YouBike2.0_大安市民活動中心,土城區,忠承路30號,24.96595,121.43935,25,16,9,1,2026-04-28 14:26:03,16,0
500206050,YouBike2.0_中央中華路口(金城),土城區,中央路三段38號,24.96875,121.43808,16,6,10,1,2026-04-28 13:33:02,5,1
500206051,YouBike2.0_土城國小(興城路),土城區,慶安街45巷11號東側,24.97267,121.44149,17,3,14,1,2026-04-28 14:29:04,3,0
500206052,YouBike2.0_金城龍山二街口,土城區,金城路二段36號北側,24.97881,121.45096,20,0,0,0,2025-09-05 21:31:15,0,0
500206053,YouBike2.0_新北高工(明德路),土城區,明德路二段73號北側,24.98112,121.45150,18,0,18,1,2026-04-28 13:24:18,0,0
500206054,YouBike2.0_廣福國小,土城區,學府路一段144巷2號南側,24.98713,121.45506,20,2,18,1,2026-04-28 14:12:03,1,1
500206055,YouBike2.0_裕民路55巷,土城區,裕民路55巷16號(對側),24.98860,121.44948,17,5,12,1,2026-04-28 14:26:03,5,0
500206056,YouBike2.0_裕生停車場,土城區,裕生路106號,24.9846,121.44687,15,3,12,1,2026-04-28 14:02:02,3,0
500206057,YouBike2.0_中央路四段33號北側,土城區,中央路四段33號北側,24.96222,121.42329,15,10,5,1,2026-04-28 13:48:02,9,1
500206058,YouBike2.0_和平路105號,土城區,和平路105號(前),24.96847,121.45129,10,4,6,1,2026-04-28 13:45:04,4,0
500206059,YouBike2.0_金城路三段52巷,土城區,金城路三段52巷8號(前),24.98635,121.46609,16,7,9,1,2026-04-28 14:23:02,6,1
500206060,YouBike2.0_延吉街47巷口,土城區,延吉街49號(對面),24.98795,121.47236,10,0,10,1,2026-04-28 14:27:18,0,0
500206061,YouBike2.0_莒光四村停車場,土城區,中央路一段189巷1弄4號,24.98716,121.44639,12,5,7,1,2026-04-28 13:56:04,5,0
500206062,YouBike2.0_中央路三段281巷,土城區,中央路三段281巷5號(對面),24.96314,121.42679,24,1,23,1,2026-04-28 13:49:22,1,0
500206063,YouBike2.0_捷運永寧站(3號出口),土城區,中央路三段99號(旁),24.96711,121.43688,23,1,22,1,2026-04-28 14:17:03,1,0
500206064,YouBike2.0_捷運永寧站(4號出口),土城區,中央路三段62號(前),24.96744,121.43677,12,9,2,1,2026-04-28 14:12:03,9,0
500206065,YouBike2.0_捷運土城站(1號出口),土城區,金城路一段78號(對面),24.97314,121.44418,10,6,3,1,2026-04-28 14:27:02,4,2
500206066,YouBike2.0_青雲路434巷口,土城區,青雲路571號(旁),24.97193,121.45915,18,3,15,1,2026-04-28 13:41:02,1,2
500206067,YouBike2.0_中央路二段180巷,土城區,中央路二段180巷1號(旁),24.97616,121.44162,15,3,12,1,2026-04-28 14:14:04,3,0
500206068,YouBike2.0_日和中華路口,土城區,日和街31號對面,24.98402,121.44283,21,2,19,1,2026-04-28 14:23:02,1,1
500206069,YouBike2.0_員林平面停車場,土城區,員林街76號(旁),24.97681,121.44437,9,1,7,1,2026-04-28 14:18:17,1,0
500206070,YouBike2.0_學士龍山二街口(金城舞2社區),土城區,學士路100號(對面),24.97991,121.45049,31,1,30,1,2026-04-28 14:26:03,1,0
500206071,YouBike2.0_中央公園地下停車場,土城區,土城區中央路一段291巷24號(旁),24.98276,121.44478,15,5,10,1,2026-04-28 14:19:02,4,1
500206072,YouBike2.0_中華路一段70巷口,土城區,中華路一段60號(前),24.98825,121.4454,12,9,3,1,2026-04-28 14:26:03,8,1
500206073,YouBike2.0_延和廣場,土城區,立德路60號(對面),24.98704,121.46415,19,5,14,1,2026-04-28 14:10:04,5,0
500206074,YouBike2.0_明德平面停車場,土城區,永豐路190號(旁),24.98403,121.46628,10,4,5,1,2026-04-28 13:47:02,4,0
500206075,YouBike2.0_惜福公園,土城區,莊園街151號(旁),24.98144,121.44815,20,3,17,1,2026-04-28 14:14:04,3,0
500206076,YouBike2.0_中山三民路口(土城工業區),土城區,三民路4號(對面),24.96287,121.42122,40,5,35,1,2026-04-28 14:13:02,3,2
500206077,YouBike2.0_中央公園(莊園街),土城區,莊園街53號,24.98205,121.44565,33,0,33,1,2026-04-28 14:22:18,0,0
500206078,YouBike2.0_承天路4巷(MRT社區),土城區,承天路4巷/永和街(東側),24.96400,121.43617,40,16,24,1,2026-04-28 13:05:04,15,1
500206079,YouBike2.0_金城路三段156號前,土城區,金城路三段156號(前),24.98728,121.46708,15,4,11,1,2026-04-28 13:40:03,4,0
500206080,YouBike2.0_金城路二段61巷口(聯邦銀行),土城區,金城路二段61巷口(西側),24.97886,121.45077,40,5,35,1,2026-04-28 14:22:03,3,2
500206081,YouBike2.0_裕華街,土城區,裕華街16-36號(旁),24.99050,121.44643,15,5,10,1,2026-04-28 14:14:04,5,0
500206082,YouBike2.0_土城區公所,土城區,金城路一段101號(前),24.97190,121.44316,28,16,12,1,2026-04-28 14:20:04,16,0
500206083,YouBike2.0_捷運土城站(3號出口),土城區,金城路一段90號(旁),24.97390,121.44527,33,14,19,1,2026-04-28 13:19:02,14,0
500206084,YouBike2.0_金城峯廷街口,土城區,金城路三段200-1號(前),24.98814,121.46864,9,1,8,1,2026-04-28 14:00:05,1,0
500206085,YouBike2.0_永豐路157巷口,土城區,永豐路226號(前),24.98171,121.46709,21,9,12,1,2026-04-28 13:24:02,8,1
500206086,YouBike2.0_捷運海山站(2號出口),土城區,捷運海山站(2號出口)(南側),24.98457,121.44875,99,32,50,1,2026-04-28 14:26:03,31,1
500206087,YouBike2.0_青雲路411巷口(樂晴市樂郡區社區),土城區,青雲路411巷/青雲路(東北側),24.97582,121.45911,39,5,33,1,2026-04-28 13:04:03,2,3
